Game ID,Game Date,Season,Teams,Result,Season Type
0021600274,2016-11-30,22016,Atlanta Hawks vs Phoenix Suns,107 - 109.0,Regular Season
0021600259,2016-11-28,22016,Atlanta Hawks vs Golden State Warriors,100 - 105.0,Regular Season
0021600252,2016-11-27,22016,Atlanta Hawks vs Los Angeles Lakers,94 - 109.0,Regular Season
0021600231,2016-11-25,22016,Atlanta Hawks vs Utah Jazz,68 - 95.0,Regular Season
0021600216,2016-11-23,22016,Atlanta Hawks vs Indiana Pacers,96 - 85.0,Regular Season
0021600193,2016-11-20,22016,Atlanta Hawks vs New York Knicks,94 - 104.0,Regular Season
0021600174,2016-11-18,22016,Atlanta Hawks vs Charlotte Hornets,96 - 100.0,Regular Season
0021600154,2016-11-15,22016,Atlanta Hawks vs Miami Heat,93 - 90.0,Regular Season
0021600100,2016-11-08,22016,Atlanta Hawks vs Cleveland Cavaliers,110 - 106.0,Regular Season
0021600070,2016-11-04,22016,Atlanta Hawks vs Washington Wizards,92 - 95.0,Regular Season
0021600026,2016-10-29,22016,Atlanta Hawks vs Philadelphia 76ers,104 - 72.0,Regular Season
1521600057,2016-07-15,22016,Atlanta Hawks vs Memphis Grizzlies,89 - 79.0,Regular Season
1521600045,2016-07-14,22016,Atlanta Hawks vs Washington Wizards,60 - 71.0,Regular Season
1521600015,2016-07-10,22016,Atlanta Hawks vs Washington Wizards,88 - 80.0,Regular Season
1521600002,2016-07-08,22016,Atlanta Hawks vs Houston Rockets,83 - 77.6,Regular Season
0021501221,2016-04-13,22015,Atlanta Hawks vs Washington Wizards,98 - 109.0,Regular Season
0021501203,2016-04-11,22015,Atlanta Hawks vs Cleveland Cavaliers,94 - 109.0,Regular Season
0021501113,2016-03-30,22015,Atlanta Hawks vs Toronto Raptors,97 - 105.0,Regular Season
0021501099,2016-03-28,22015,Atlanta Hawks vs Chicago Bulls,102 - 100.0,Regular Season
0021501085,2016-03-26,22015,Atlanta Hawks vs Detroit Pistons,112 - 95.0,Regular Season
0021501056,2016-03-23,22015,Atlanta Hawks vs Washington Wizards,122 - 101.0,Regular Season
0021501007,2016-03-16,22015,Atlanta Hawks vs Detroit Pistons,118 - 114.0,Regular Season
0021500959,2016-03-10,22015,Atlanta Hawks vs Toronto Raptors,96 - 104.0,Regular Season
0021500947,2016-03-08,22015,Atlanta Hawks vs Utah Jazz,91 - 84.0,Regular Season
0021500929,2016-03-05,22015,Atlanta Hawks vs Los Angeles Clippers,107 - 97.0,Regular Season
0021500921,2016-03-04,22015,Atlanta Hawks vs Los Angeles Lakers,106 - 77.0,Regular Season
0021500895,2016-03-01,22015,Atlanta Hawks vs Golden State Warriors,105 - 109.0,Regular Season
0021500796,2016-02-10,22015,Atlanta Hawks vs Chicago Bulls,113 - 90.0,Regular Season
0021500771,2016-02-07,22015,Atlanta Hawks vs Orlando Magic,94 - 96.0,Regular Season
0021500736,2016-02-03,22015,Atlanta Hawks vs Philadelphia 76ers,124 - 86.0,Regular Season
0021500715,2016-01-31,22015,Atlanta Hawks vs Miami Heat,87 - 105.0,Regular Season
0021500692,2016-01-28,22015,Atlanta Hawks vs Indiana Pacers,92 - 111.0,Regular Season
0021500672,2016-01-25,22015,Atlanta Hawks vs Denver Nuggets,119 - 105.0,Regular Season
0021500660,2016-01-23,22015,Atlanta Hawks vs Phoenix Suns,95 - 98.0,Regular Season
0021500643,2016-01-21,22015,Atlanta Hawks vs Sacramento Kings,88 - 91.0,Regular Season
0021500639,2016-01-20,22015,Atlanta Hawks vs Portland Trail Blazers,104 - 98.0,Regular Season
0021500599,2016-01-15,22015,Atlanta Hawks vs Milwaukee Bucks,101 - 108.0,Regular Season
0021500577,2016-01-13,22015,Atlanta Hawks vs Charlotte Hornets,84 - 107.0,Regular Season
0021500536,2016-01-07,22015,Atlanta Hawks vs Philadelphia 76ers,126 - 98.0,Regular Season
0021500506,2016-01-03,22015,Atlanta Hawks vs New York Knicks,97 - 111.0,Regular Season
0021500470,2015-12-29,22015,Atlanta Hawks vs Houston Rockets,121 - 115.0,Regular Season
0021500459,2015-12-28,22015,Atlanta Hawks vs Indiana Pacers,87 - 93.0,Regular Season
0021500407,2015-12-20,22015,Atlanta Hawks vs Orlando Magic,103 - 100.0,Regular Season
0021500389,2015-12-18,22015,Atlanta Hawks vs Boston Celtics,109 - 101.0,Regular Season
0021500331,2015-12-10,22015,Atlanta Hawks vs Oklahoma City Thunder,94 - 107.0,Regular Season
0021500328,2015-12-09,22015,Atlanta Hawks vs Dallas Mavericks,98 - 95.0,Regular Season
0021500242,2015-11-28,22015,Atlanta Hawks vs San Antonio Spurs,88 - 108.0,Regular Season
0021500233,2015-11-27,22015,Atlanta Hawks vs Memphis Grizzlies,116 - 101.0,Regular Season
0021500222,2015-11-25,22015,Atlanta Hawks vs Minnesota Timberwolves,95 - 99.0,Regular Season
0021500191,2015-11-21,22015,Atlanta Hawks vs Cleveland Cavaliers,97 - 109.0,Regular Season
0021500159,2015-11-17,22015,Atlanta Hawks vs Brooklyn Nets,88 - 90.0,Regular Season
0021500129,2015-11-13,22015,Atlanta Hawks vs Boston Celtics,93 - 106.0,Regular Season
0021500081,2015-11-06,22015,Atlanta Hawks vs New Orleans Pelicans,121 - 115.0,Regular Season
0021500055,2015-11-03,22015,Atlanta Hawks vs Miami Heat,98 - 92.0,Regular Season
0021500039,2015-11-01,22015,Atlanta Hawks vs Charlotte Hornets,94 - 92.0,Regular Season
0021500019,2015-10-29,22015,Atlanta Hawks vs New York Knicks,112 - 101.0,Regular Season
1521500065,2015-07-19,22015,Atlanta Hawks vs San Antonio Spurs,68 - 75.0,Regular Season
1521500050,2015-07-16,22015,Atlanta Hawks vs Denver Nuggets,82 - 73.0,Regular Season
1521500003,2015-07-10,22015,Atlanta Hawks vs Denver Nuggets,71 - 86.0,Regular Season
0022201181,2023-04-04,22022,Boston Celtics vs Philadelphia 76ers,101 - 103.0,Playoffs
0022201146,2023-03-30,22022,Boston Celtics vs Milwaukee Bucks,140 - 99.0,Playoffs
0022201130,2023-03-28,22022,Boston Celtics vs Washington Wizards,111 - 130.0,Playoffs
0022201081,2023-03-21,22022,Boston Celtics vs Sacramento Kings,132 - 109.0,Playoffs
0022201062,2023-03-18,22022,Boston Celtics vs Utah Jazz,117 - 118.0,Playoffs
0022201053,2023-03-17,22022,Boston Celtics vs Portland Trail Blazers,126 - 112.0,Playoffs
0022201039,2023-03-15,22022,Boston Celtics vs Minnesota Timberwolves,104 - 102.0,Playoffs
0022201024,2023-03-13,22022,Boston Celtics vs Houston Rockets,109 - 111.0,Playoffs
0022201008,2023-03-11,22022,Boston Celtics vs Atlanta Hawks,134 - 125.0,Playoffs
0022200971,2023-03-06,22022,Boston Celtics vs Cleveland Cavaliers,114 - 118.0,Playoffs
0022200921,2023-02-27,22022,Boston Celtics vs New York Knicks,94 - 109.0,Playoffs
0022200908,2023-02-25,22022,Boston Celtics vs Philadelphia 76ers,110 - 107.0,Playoffs
0022200887,2023-02-23,22022,Boston Celtics vs Indiana Pacers,142 - 138.0,Playoffs
0022200869,2023-02-14,22022,Boston Celtics vs Milwaukee Bucks,125 - 131.0,Playoffs
0022200808,2023-02-06,22022,Boston Celtics vs Detroit Pistons,111 - 99.0,Playoffs
0022200714,2023-01-24,22022,Boston Celtics vs Miami Heat,95 - 98.0,Playoffs
0022200707,2023-01-23,22022,Boston Celtics vs Orlando Magic,98 - 113.0,Playoffs
0022200692,2023-01-21,22022,Boston Celtics vs Toronto Raptors,106 - 104.0,Playoffs
0022200656,2023-01-16,22022,Boston Celtics vs Charlotte Hornets,130 - 118.0,Playoffs
0022200642,2023-01-14,22022,Boston Celtics vs Charlotte Hornets,122 - 106.0,Playoffs
0022200627,2023-01-12,22022,Boston Celtics vs Brooklyn Nets,109 - 98.0,Playoffs
0022200591,2023-01-07,22022,Boston Celtics vs San Antonio Spurs,121 - 116.0,Playoffs
0022200577,2023-01-05,22022,Boston Celtics vs Dallas Mavericks,124 - 95.0,Playoffs
0022200562,2023-01-03,22022,Boston Celtics vs Oklahoma City Thunder,117 - 150.0,Playoffs
0022200549,2023-01-01,22022,Boston Celtics vs Denver Nuggets,111 - 123.0,Playoffs
0022200413,2022-12-13,22022,Boston Celtics vs Los Angeles Lakers,122 - 118.0,Playoffs
0022200408,2022-12-12,22022,Boston Celtics vs Los Angeles Clippers,93 - 113.0,Playoffs
0022200392,2022-12-10,22022,Boston Celtics vs Golden State Warriors,107 - 123.0,Playoffs
0022200373,2022-12-07,22022,Boston Celtics vs Phoenix Suns,125 - 98.0,Playoffs
0022200355,2022-12-05,22022,Boston Celtics vs Toronto Raptors,116 - 110.0,Playoffs
0022200346,2022-12-04,22022,Boston Celtics vs Brooklyn Nets,103 - 92.0,Playoffs
0022200250,2022-11-21,22022,Boston Celtics vs Chicago Bulls,107 - 121.0,Playoffs
0022200231,2022-11-18,22022,Boston Celtics vs New Orleans Pelicans,117 - 109.0,Playoffs
0022200214,2022-11-16,22022,Boston Celtics vs Atlanta Hawks,126 - 101.0,Playoffs
0022200186,2022-11-12,22022,Boston Celtics vs Detroit Pistons,117 - 108.0,Playoffs
0022200152,2022-11-07,22022,Boston Celtics vs Memphis Grizzlies,109 - 106.0,Playoffs
0022200135,2022-11-05,22022,Boston Celtics vs New York Knicks,133 - 122.6,Playoffs
0022200107,2022-11-02,22022,Boston Celtics vs Cleveland Cavaliers,113 - 114.0,Playoffs
0022200047,2022-10-24,22022,Boston Celtics vs Chicago Bulls,102 - 120.0,Playoffs
0022200030,2022-10-22,22022,Boston Celtics vs Orlando Magic,126 - 120.0,Playoffs
0022200022,2022-10-21,22022,Boston Celtics vs Miami Heat,111 - 104.0,Playoffs
1522200035,2022-07-12,22022,Boston Celtics vs Golden State Warriors,103 - 86.8,Playoffs
1522200012,2022-07-09,22022,Boston Celtics vs Miami Heat,78 - 84.4,Playoffs
0022101223,2022-04-10,22021,Boston Celtics vs Memphis Grizzlies,139 - 110.0,Playoffs
0022101198,2022-04-07,22021,Boston Celtics vs Milwaukee Bucks,121 - 127.0,Playoffs
0022101193,2022-04-06,22021,Boston Celtics vs Chicago Bulls,117 - 94.0,Playoffs
0022101127,2022-03-28,22021,Boston Celtics vs Toronto Raptors,112 - 115.0,Playoffs
0022101078,2022-03-21,22021,Boston Celtics vs Oklahoma City Thunder,132 - 123.0,Playoffs
0022101068,2022-03-20,22021,Boston Celtics vs Denver Nuggets,124 - 104.0,Playoffs
0022101057,2022-03-18,22021,Boston Celtics vs Sacramento Kings,126 - 97.0,Playoffs
0022101042,2022-03-16,22021,Boston Celtics vs Golden State Warriors,110 - 88.0,Playoffs
0022100981,2022-03-09,22021,Boston Celtics vs Charlotte Hornets,115 - 101.0,Playoffs
0022100914,2022-02-27,22021,Boston Celtics vs Indiana Pacers,107 - 128.0,Playoffs
0022100905,2022-02-26,22021,Boston Celtics vs Detroit Pistons,113 - 104.0,Playoffs
0022100890,2022-02-24,22021,Boston Celtics vs Brooklyn Nets,129 - 106.0,Playoffs
0022100869,2022-02-15,22021,Boston Celtics vs Philadelphia 76ers,135 - 87.0,Playoffs
0022100817,2022-02-08,22021,Boston Celtics vs Brooklyn Nets,126 - 91.0,Playoffs
0022100806,2022-02-06,22021,Boston Celtics vs Orlando Magic,116 - 83.0,Playoffs
0022100788,2022-02-04,22021,Boston Celtics vs Detroit Pistons,102 - 93.0,Playoffs
0022100745,2022-01-29,22021,Boston Celtics vs New Orleans Pelicans,107 - 97.0,Playoffs
0022100737,2022-01-28,22021,Boston Celtics vs Atlanta Hawks,92 - 108.0,Playoffs
0022100699,2022-01-23,22021,Boston Celtics vs Washington Wizards,116 - 87.0,Playoffs
0022100635,2022-01-14,22021,Boston Celtics vs Philadelphia 76ers,99 - 111.0,Playoffs
0022100618,2022-01-12,22021,Boston Celtics vs Indiana Pacers,119 - 100.0,Playoffs
0022100578,2022-01-06,22021,Boston Celtics vs New York Knicks,105 - 108.0,Playoffs
0022100503,2021-12-27,22021,Boston Celtics vs Minnesota Timberwolves,103 - 108.0,Playoffs
0022100489,2021-12-25,22021,Boston Celtics vs Milwaukee Bucks,113 - 117.0,Playoffs
0022100390,2021-12-10,22021,Boston Celtics vs Phoenix Suns,90 - 111.0,Playoffs
0022100378,2021-12-08,22021,Boston Celtics vs Los Angeles Clippers,111 - 114.0,Playoffs
0022100365,2021-12-07,22021,Boston Celtics vs Los Angeles Lakers,102 - 117.0,Playoffs
0022100347,2021-12-04,22021,Boston Celtics vs Portland Trail Blazers,145 - 117.0,Playoffs
0022100339,2021-12-03,22021,Boston Celtics vs Utah Jazz,130 - 137.0,Playoffs
0022100302,2021-11-28,22021,Boston Celtics vs Toronto Raptors,109 - 97.0,Playoffs
0022100287,2021-11-26,22021,Boston Celtics vs San Antonio Spurs,88 - 96.0,Playoffs
0022100215,2021-11-17,22021,Boston Celtics vs Atlanta Hawks,99 - 110.0,Playoffs
0022100199,2021-11-15,22021,Boston Celtics vs Cleveland Cavaliers,98 - 92.0,Playoffs
0022100190,2021-11-13,22021,Boston Celtics vs Cleveland Cavaliers,89 - 91.0,Playoffs
0022100136,2021-11-06,22021,Boston Celtics vs Dallas Mavericks,104 - 107.0,Playoffs
0022100121,2021-11-04,22021,Boston Celtics vs Miami Heat,95 - 78.0,Playoffs
0022100110,2021-11-03,22021,Boston Celtics vs Orlando Magic,92 - 79.0,Playoffs
0022100078,2021-10-30,22021,Boston Celtics vs Washington Wizards,112 - 115.0,Playoffs
0022100041,2021-10-25,22021,Boston Celtics vs Charlotte Hornets,140 - 129.0,Playoffs
0022100037,2021-10-24,22021,Boston Celtics vs Houston Rockets,107 - 97.0,Playoffs
0022100005,2021-10-20,22021,Boston Celtics vs New York Knicks,134 - 138.0,Playoffs
1522100018,2021-08-10,22021,Boston Celtics vs Denver Nuggets,107 - 87.0,Playoffs
1522100001,2021-08-08,22021,Boston Celtics vs Atlanta Hawks,85 - 81.2,Playoffs
0022001073,2021-05-16,22020,Boston Celtics vs New York Knicks,92 - 96.0,Regular Season
0022001063,2021-05-15,22020,Boston Celtics vs Minnesota Timberwolves,124 - 108.0,Regular Season
0022001044,2021-05-12,22020,Boston Celtics vs Cleveland Cavaliers,94 - 102.0,Regular Season
0022000160,2021-05-07,22020,Boston Celtics vs Chicago Bulls,99 - 121.0,Regular Season
0022000990,2021-05-05,22020,Boston Celtics vs Orlando Magic,132 - 96.0,Regular Season
0022000911,2021-04-25,22020,Boston Celtics vs Charlotte Hornets,104 - 125.0,Regular Season
0022000899,2021-04-23,22020,Boston Celtics vs Brooklyn Nets,104 - 109.0,Regular Season
0022000842,2021-04-15,22020,Boston Celtics vs Los Angeles Lakers,121 - 113.0,Regular Season
0022000828,2021-04-13,22020,Boston Celtics vs Portland Trail Blazers,116 - 115.0,Regular Season
0022000806,2021-04-11,22020,Boston Celtics vs Denver Nuggets,105 - 87.0,Regular Season
0022000699,2021-03-27,22020,Boston Celtics vs Oklahoma City Thunder,111 - 94.0,Regular Season
0022000685,2021-03-26,22020,Boston Celtics vs Milwaukee Bucks,122 - 114.0,Regular Season
0022000669,2021-03-24,22020,Boston Celtics vs Milwaukee Bucks,119 - 121.0,Regular Season
0022000658,2021-03-22,22020,Boston Celtics vs Memphis Grizzlies,126 - 132.0,Regular Season
0022000620,2021-03-17,22020,Boston Celtics vs Cleveland Cavaliers,110 - 117.0,Regular Season
0022000598,2021-03-14,22020,Boston Celtics vs Houston Rockets,134 - 107.0,Regular Season
0022000569,2021-03-11,22020,Boston Celtics vs Brooklyn Nets,109 - 121.0,Regular Season
0022000490,2021-02-24,22020,Boston Celtics vs Atlanta Hawks,112 - 127.0,Regular Season
0022000485,2021-02-23,22020,Boston Celtics vs Dallas Mavericks,107 - 110.0,Regular Season
0022000465,2021-02-21,22020,Boston Celtics vs New Orleans Pelicans,115 - 120.0,Regular Season
0022000560,2021-02-14,22020,Boston Celtics vs Washington Wizards,91 - 104.0,Regular Season
0022000379,2021-02-09,22020,Boston Celtics vs Utah Jazz,108 - 122.0,Regular Season
0022000365,2021-02-07,22020,Boston Celtics vs Phoenix Suns,91 - 100.0,Regular Season
0022000350,2021-02-05,22020,Boston Celtics vs Los Angeles Clippers,119 - 115.0,Regular Season
0022000336,2021-02-03,22020,Boston Celtics vs Sacramento Kings,111 - 116.0,Regular Season
0022000326,2021-02-02,22020,Boston Celtics vs Golden State Warriors,111 - 107.0,Regular Season
0022000280,2021-01-27,22020,Boston Celtics vs San Antonio Spurs,106 - 110.0,Regular Season
0022000262,2021-01-25,22020,Boston Celtics vs Chicago Bulls,119 - 103.0,Regular Season
0022000233,2021-01-22,22020,Boston Celtics vs Philadelphia 76ers,110 - 122.0,Regular Season
0022000218,2021-01-20,22020,Boston Celtics vs Philadelphia 76ers,109 - 117.0,Regular Season
0022000111,2021-01-06,22020,Boston Celtics vs Miami Heat,107 - 105.0,Regular Season
0022000097,2021-01-04,22020,Boston Celtics vs Toronto Raptors,126 - 114.0,Regular Season
0022000085,2021-01-03,22020,Boston Celtics vs Detroit Pistons,122 - 120.0,Regular Season
0022000070,2021-01-01,22020,Boston Celtics vs Detroit Pistons,93 - 96.0,Regular Season
0022000048,2020-12-29,22020,Boston Celtics vs Indiana Pacers,116 - 111.0,Regular Season
0022000037,2020-12-27,22020,Boston Celtics vs Indiana Pacers,107 - 108.0,Regular Season
0021901301,2020-08-11,22019,Boston Celtics vs Memphis Grizzlies,122 - 107.0,Regular Season
0021901279,2020-08-07,22019,Boston Celtics vs Toronto Raptors,122 - 100.0,Regular Season
0021901260,2020-08-04,22019,Boston Celtics vs Miami Heat,106 - 112.0,Regular Season
0021901236,2020-07-31,22019,Boston Celtics vs Milwaukee Bucks,112 - 119.0,Regular Season
0021900960,2020-03-10,22019,Boston Celtics vs Indiana Pacers,114 - 111.0,Regular Season
0021900917,2020-03-04,22019,Boston Celtics vs Cleveland Cavaliers,112 - 106.0,Regular Season
0021900872,2020-02-26,22019,Boston Celtics vs Utah Jazz,114 - 103.0,Regular Season
0021900862,2020-02-25,22019,Boston Celtics vs Portland Trail Blazers,118 - 106.0,Regular Season
0021900842,2020-02-23,22019,Boston Celtics vs Los Angeles Lakers,112 - 114.0,Regular Season
0021900830,2020-02-21,22019,Boston Celtics vs Minnesota Timberwolves,127 - 117.0,Regular Season
0021900806,2020-02-11,22019,Boston Celtics vs Houston Rockets,105 - 116.0,Regular Season
0021900786,2020-02-09,22019,Boston Celtics vs Oklahoma City Thunder,112 - 111.0,Regular Season
0021900745,2020-02-03,22019,Boston Celtics vs Atlanta Hawks,123 - 115.0,Regular Season
0021900701,2020-01-28,22019,Boston Celtics vs Miami Heat,109 - 101.0,Regular Season
0021900691,2020-01-26,22019,Boston Celtics vs New Orleans Pelicans,108 - 123.0,Regular Season
0021900671,2020-01-24,22019,Boston Celtics vs Orlando Magic,109 - 98.0,Regular Season
0021900615,2020-01-16,22019,Boston Celtics vs Milwaukee Bucks,123 - 128.0,Regular Season
0021900564,2020-01-09,22019,Boston Celtics vs Philadelphia 76ers,98 - 109.0,Regular Season
0021900542,2020-01-06,22019,Boston Celtics vs Washington Wizards,94 - 99.0,Regular Season
0021900529,2020-01-04,22019,Boston Celtics vs Chicago Bulls,111 - 104.0,Regular Season
0021900497,2019-12-31,22019,Boston Celtics vs Charlotte Hornets,109 - 92.0,Regular Season
0021900455,2019-12-25,22019,Boston Celtics vs Toronto Raptors,118 - 102.0,Regular Season
0021900413,2019-12-18,22019,Boston Celtics vs Dallas Mavericks,109 - 103.0,Regular Season
0021900357,2019-12-11,22019,Boston Celtics vs Indiana Pacers,117 - 122.0,Regular Season
0021900285,2019-12-01,22019,Boston Celtics vs New York Knicks,113 - 104.0,Regular Season
0021900267,2019-11-29,22019,Boston Celtics vs Brooklyn Nets,107 - 112.0,Regular Season
0021900222,2019-11-22,22019,Boston Celtics vs Denver Nuggets,92 - 96.0,Regular Season
0021900212,2019-11-20,22019,Boston Celtics vs Los Angeles Clippers,104 - 107.0,Regular Season
0021900195,2019-11-18,22019,Boston Celtics vs Phoenix Suns,99 - 85.0,Regular Season
0021900184,2019-11-17,22019,Boston Celtics vs Sacramento Kings,99 - 100.0,Regular Season
0021900173,2019-11-15,22019,Boston Celtics vs Golden State Warriors,105 - 100.0,Regular Season
0021900127,2019-11-09,22019,Boston Celtics vs San Antonio Spurs,135 - 115.0,Regular Season
0021900112,2019-11-07,22019,Boston Celtics vs Charlotte Hornets,108 - 87.0,Regular Season
0021900098,2019-11-05,22019,Boston Celtics vs Cleveland Cavaliers,119 - 113.0,Regular Season
0021900029,2019-10-26,22019,Boston Celtics vs New York Knicks,118 - 95.0,Regular Season
0021900008,2019-10-23,22019,Boston Celtics vs Philadelphia 76ers,93 - 107.0,Regular Season
1521900064,2019-07-11,22019,Boston Celtics vs Memphis Grizzlies,113 - 92.0,Regular Season
1521900014,2019-07-06,22019,Boston Celtics vs Philadelphia 76ers,96 - 81.0,Regular Season
0021801211,2019-04-09,22018,Boston Celtics vs Washington Wizards,116 - 110.0,Regular Season
0021801183,2019-04-05,22018,Boston Celtics vs Indiana Pacers,117 - 97.0,Regular Season
0021801170,2019-04-03,22018,Boston Celtics vs Miami Heat,112 - 102.0,Regular Season
0021801137,2019-03-30,22018,Boston Celtics vs Brooklyn Nets,96 - 110.0,Regular Season
0021801108,2019-03-26,22018,Boston Celtics vs Cleveland Cavaliers,116 - 106.0,Regular Season
0021801087,2019-03-23,22018,Boston Celtics vs Charlotte Hornets,117 - 124.0,Regular Season
0021801067,2019-03-20,22018,Boston Celtics vs Philadelphia 76ers,115 - 118.0,Regular Season
0021801006,2019-03-11,22018,Boston Celtics vs Los Angeles Clippers,115 - 140.0,Regular Season
0021800989,2019-03-09,22018,Boston Celtics vs Los Angeles Lakers,120 - 107.0,Regular Season
0021800973,2019-03-06,22018,Boston Celtics vs Sacramento Kings,111 - 109.0,Regular Season
0021800964,2019-03-05,22018,Boston Celtics vs Golden State Warriors,128 - 95.0,Regular Season
0021800909,2019-02-26,22018,Boston Celtics vs Toronto Raptors,95 - 118.0,Regular Season
0021800889,2019-02-23,22018,Boston Celtics vs Chicago Bulls,116 - 126.0,Regular Season
0021800870,2019-02-21,22018,Boston Celtics vs Milwaukee Bucks,97 - 98.0,Regular Season
0021800849,2019-02-12,22018,Boston Celtics vs Philadelphia 76ers,112 - 109.0,Regular Season
0021800797,2019-02-05,22018,Boston Celtics vs Cleveland Cavaliers,103 - 96.0,Regular Season
0021800771,2019-02-01,22018,Boston Celtics vs New York Knicks,113 - 99.0,Regular Season
0021800683,2019-01-19,22018,Boston Celtics vs Atlanta Hawks,113 - 105.0,Regular Season
0021800645,2019-01-14,22018,Boston Celtics vs Brooklyn Nets,102 - 109.0,Regular Season
