Player ID,Full Name,Status
77296,Milo Komenich,Inactivo
77297,Howard Komives,Inactivo
402,Jon Koncak,Inactivo
1629723,John Konchar,Activo
77299,Bud Koper,Inactivo
77300,Joe Kopicki,Inactivo
1627788,Furkan Korkmaz,Activo
77301,Frank Kornet,Inactivo
1628436,Luke Kornet,Activo
101117,Yaroslav Korolev,Inactivo
2594,Kyle Korver,Inactivo
77302,Len Kosmalski,Inactivo
77303,Andy Kostecka,Inactivo
77304,Harold Kottman,Inactivo
201585,Kosta Koufos,Inactivo
77305,Tom Kozelko,Inactivo
77306,Arvid Kramer,Inactivo
77307,Barry Kramer,Inactivo
77308,Joel Kramer,Inactivo
77309,Dan Kraus,Inactivo
77310,Herb Krautblatt,Inactivo
203139,Viacheslav Kravtsov,Inactivo
77311,Jim Krebs,Inactivo
1630249,Vit Krejci,Activo
77312,Wayne Kreklow,Inactivo
77313,Tom Kron,Inactivo
77314,Tom Kropp,Inactivo
2420,Nenad Krstic,Inactivo
1474,Larry Krystkowiak,Inactivo
77316,Steve Kuberski,Inactivo
77317,Leo Kubiak,Inactivo
77318,Bruce Kuczenski,Inactivo
77319,Frank Kudelka,Inactivo
77320,John Kuester,Inactivo
77322,Ray Kuka,Inactivo
389,Toni Kukoc,Inactivo
1629083,Arnoldas Kulboka,Inactivo
1630228,Jonathan Kuminga,Activo
77323,Kevin Kunnert,Inactivo
77324,Mitch Kupchak,Inactivo
77325,Charles Kupec,Inactivo
1629066,Rodions Kurucs,Inactivo
201633,Rob Kurz,Inactivo
2825,Ibrahim Kutluay,Inactivo
1628398,Kyle Kuzma,Activo
203136,Ognjen Kuzmic,Inactivo
1627851,Mindaugas Kuzminskas,Inactivo
77327,Fred LaCour,Inactivo
1711,Raef LaFrentz,Inactivo
77328,Tom LaGarde,Inactivo
1631222,Jake LaRavia,Activo
1601,Rusty LaRue,Inactivo
77340,Rudy LaRusso,Inactivo
203897,Zach LaVine,Activo
1627746,Skal Labissiere,Inactivo
77326,Sam Lacey,Inactivo
363,Christian Laettner,Inactivo
201802,Oliver Lafayette,Inactivo
100263,Bill Laimbeer,Inactivo
77329,Pete Lalich,Inactivo
77330,Bo Lamar,Inactivo
1630237,Anthony Lamb,Inactivo
203117,Doron Lamb,Inactivo
203087,Jeremy Lamb,Inactivo
77331,John Lambert,Inactivo
77332,Jeff Lamp,Inactivo
2573,Maciej Lampe,Inactivo
77333,Jim Lampley,Inactivo
2253,Sean Lampley,Inactivo
1629111,Jock Landale,Activo
201171,Carl Landry,Inactivo
202068,Marcus Landry,Inactivo
77334,Mark Landsberger,Inactivo
77335,Jerome Lane,Inactivo
457,Andrew Lang,Inactivo
226,Antonio Lang,Inactivo
2591,James Lang,Inactivo
1892,Trajan Langdon,Inactivo
101247,Keith Langford,Inactivo
1629641,Romeo Langford,Inactivo
2061,Dan Langhi,Inactivo
600005,Bob Lanier,Inactivo
77338,Stu Lantz,Inactivo
1627879,Nicolas Laprovittola,Inactivo
77339,York Larese,Inactivo
203499,Shane Larkin,Inactivo
77341,John Laskowski,Inactivo
201186,Stephane Lasme,Inactivo
77342,Dave Lattin,Inactivo
968,Priest Lauderdale,Inactivo
77344,Rich Laurel,Inactivo
77345,Walt Lautenbach,Inactivo
203530,Joffrey Lauvergne,Inactivo
77346,Tony Lavelli,Inactivo
77347,Bob Lavoy,Inactivo
201151,Acie Law,Inactivo
1629724,Vic Law,Inactivo
202371,Gani Lawal,Inactivo
77348,Ed Lawrence,Inactivo
1630639,A.J. Lawson,Activo
1535,Jason Lawson,Inactivo
201951,Ty Lawson,Inactivo
1627774,Jake Layman,Inactivo
77350,Dennis Layton,Inactivo
1627747,Caris LeVert,Activo
1628388,T.J. Leaf,Inactivo
77351,Emanuel Leaks,Inactivo
77352,Hal Lear,Inactivo
77353,Allen Leavell,Inactivo
77354,Jeff Lebo,Inactivo
287,Eric Leckner,Inactivo
1629665,Jalen Lecque,Inactivo
203495,Ricky Ledo,Inactivo
77356,Butch Lee,Inactivo
77357,Clyde Lee,Inactivo
201584,Courtney Lee,Inactivo
1627814,Damion Lee,Activo
101135,David Lee,Inactivo
77358,Doug Lee,Inactivo
77359,George Lee,Inactivo
77360,Greg Lee,Inactivo
77361,Keith Lee,Inactivo
77362,Kurk Lee,Inactivo
202723,Malcolm Lee,Inactivo
77363,Rock Lee,Inactivo
77364,Ron Lee,Inactivo
77365,Russell Lee,Inactivo
1630240,Saben Lee,Activo
77366,Ed Leede,Inactivo
77367,Hank Lefkowitz,Inactivo
100,Tim Legler,Inactivo
77369,George Lehmann,Inactivo
1627215,Walt Lemon Jr.,Inactivo
203458,Alex Len,Activo
702,Voshon Lenard,Inactivo
77371,Bob Leonard,Inactivo
77370,Gary Leonard,Inactivo
202695,Kawhi Leonard,Activo
203086,Meyers Leonard,Inactivo
77372,Jim Les,Inactivo
202727,Travis Leslie,Inactivo
77373,Ronnie Lester,Inactivo
77374,Clifford Lett,Inactivo
202720,Jon Leuer,Inactivo
77375,Andrew Levane,Inactivo
77376,Lafayette Lever,Inactivo
77377,Cliff Levingston,Inactivo
77385,Bobby Lewis,Inactivo
736,Cedric Lewis,Inactivo
77379,Fred Lewis,Inactivo
77380,Freddie Lewis,Inactivo
77381,Grady Lewis,Inactivo
1631171,Justin Lewis,Inactivo
729,Martin Lewis,Inactivo
1641721,Maxwell Lewis,Activo
1900,Quincy Lewis,Inactivo
77383,Ralph Lewis,Inactivo
1740,Rashard Lewis,Inactivo
77384,Reggie Lewis,Inactivo
1630575,Scottie Lewis,Inactivo
1630184,Kira Lewis Jr.,Activo
77386,Marcus Liberty,Inactivo
77387,Todd Lichti,Inactivo
1630604,E.J. Liddell,Activo
202732,DeAndre Liggins,Inactivo
77388,Bill Ligon,Inactivo
203081,Damian Lillard,Activo
202391,Jeremy Lin,Inactivo
77389,Steve Lingenfelter,Inactivo
175,Alton Lister,Inactivo
1629642,Nassir Little,Activo
1641726,Dereck Lively II,Activo
1630587,Isaiah Livers,Activo
1641753,Chris Livingston,Activo
988,Randy Livingston,Inactivo
2733,Shaun Livingston,Inactivo
77392,Ron Livingstone,Inactivo
1024,Horacio Llamas,Inactivo
77394,Earl Lloyd,Inactivo
77395,Lewis Lloyd,Inactivo
77396,Scott Lloyd,Inactivo
77397,Bob Lochmueller,Inactivo
77398,Robert Lock,Inactivo
77399,Darrell Lockhart,Inactivo
1100,Ian Lockhart,Inactivo
77401,Kevin Loder,Inactivo
77402,Don Lofgran,Inactivo
1629155,Zach Lofton,Inactivo
1631254,Kenneth Lofton Jr.,Activo
77403,Johnny Logan,Inactivo
38,Brad Lohaus,Inactivo
1609,Art Long,Inactivo
3,Grant Long,Inactivo
1381,John Long,Inactivo
77406,Paul Long,Inactivo
1627848,Shawn Long,Inactivo
26,Luc Longley,Inactivo
1626172,Kevon Looney,Activo
201572,Brook Lopez,Activo
1732,Felipe Lopez,Inactivo
2221,Raul Lopez,Inactivo
201577,Robin Lopez,Activo
943,Ryan Lorthridge,Inactivo
77409,Jim Loscutoff,Inactivo
77410,Plummer Lott,Inactivo
77411,Kevin Loughery,Inactivo
1629712,Didi Louzada,Inactivo
77412,Bob Love,Inactivo
201567,Kevin Love,Activo
77413,Stan Love,Inactivo
77414,Clyde Lovellette,Inactivo
77415,Sidney Lowe,Inactivo
77416,Chuck Lowery,Inactivo
200768,Kyle Lowry,Activo
1628070,Jordan Loyd,Inactivo
77417,Al Lucas,Inactivo
77418,Jerry Lucas,Inactivo
77419,John Lucas,Inactivo
203564,Kalin Lucas,Inactivo
77420,Maurice Lucas,Inactivo
101249,John Lucas III,Inactivo
77421,Ted Luckenbill,Inactivo
1731,Tyronn Lue,Inactivo
77422,Jim Luisi,Inactivo
77423,Al Lujack,Inactivo
77424,Phil Lumpkin,Inactivo
77425,Ray Lumpp,Inactivo
1630994,Gabriel Lundberg,Inactivo
1641754,Seth Lundy,Activo
1627789,Timothe Luwawu-Cabarrot,Inactivo
1628399,Tyler Lydon,Inactivo
1626168,Trey Lyles,Activo
248,George Lynch,Inactivo
77426,Kevin Lynch,Inactivo
77427,Mike Lynn,Inactivo
1627815,Sheldon Mac,Inactivo
1928,Todd MacCulloch,Inactivo
77430,Ronnie MacGilvray,Inactivo
931,Don MacLean,Inactivo
77428,Mike Macaluso,Inactivo
77429,Ed Macauley,Inactivo
203159,Scott Machado,Inactivo
101178,Arvydas Macijauskas,Inactivo
77432,Ollie Mack,Inactivo
694,Sam Mack,Inactivo
202714,Shelvin Mack,Inactivo
1635,Malcolm Mackey,Inactivo
77435,Rudy Macklin,Inactivo
202731,Vernon Macklin,Inactivo
77436,Johnny Macknowski,Inactivo
1629133,Daryl Macon,Inactivo
1855,Mark Macon,Inactivo
1629122,J.P. Macura,Inactivo
77438,Kyle Macy,Inactivo
77439,Jack Maddox,Inactivo
2432,Tito Maddox,Inactivo
1666,Gerald Madkins,Inactivo
2058,Mark Madsen,Inactivo
77441,Norm Mager,Inactivo
203705,Josh Magette,Inactivo
1894,Corey Maggette,Inactivo
77442,Dave Magley,Inactivo
2048,Jamaal Magloire,Inactivo
1630266,Will Magnay,Inactivo
101133,Ian Mahinmi,Inactivo
77443,John Mahnken,Inactivo
77444,Francis Mahoney,Inactivo
328,Rick Mahorn,Inactivo
105,Dan Majerle,Inactivo
200970,Renaldo Major,Inactivo
1627748,Thon Maker,Inactivo
77447,Lionel Malamed,Inactivo
1630177,Theo Maledon,Activo
117,Jeff Malone,Inactivo
252,Karl Malone,Inactivo
77449,Moses Malone,Inactivo
1074,Matt Maloney,Inactivo
77450,Steve Malovic,Inactivo
1630572,Sandro Mamukelashvili,Activo
77451,Ted Manakas,Inactivo
77452,John Mandic,Inactivo
1630211,Karim Mane,Inactivo
77453,Frank Mangiapane,Inactivo
986,Marcus Mann,Inactivo
1629611,Terance Mann,Activo
1630544,Tre Mann,Activo
330,Danny Manning,Inactivo
77454,Ed Manning,Inactivo
316,Richard Manning,Inactivo
1630185,Nico Mannion,Inactivo
77456,Pace Mannion,Inactivo
77457,Nick Mantis,Inactivo
77459,Pete Maravich,Inactivo
77458,Peter Maravich,Inactivo
203906,Devyn Marble,Inactivo
77460,Roy Marble,Inactivo
950,Stephon Marbury,Inactivo
36,Sarunas Marciulionis,Inactivo
77462,Saul Mariaschin,Inactivo
77463,Jack Marin,Inactivo
1890,Shawn Marion,Inactivo
1626246,Boban Marjanovic,Activo
1628374,Lauri Markkanen,Activo
200806,Damir Markota,Inactivo
1752,Sean Marks,Inactivo
77464,Harvey Marlatt,Inactivo
77465,Eric Marsh,Inactivo
77466,Jim Marsh,Inactivo
681,Donny Marshall,Inactivo
923,Donyell Marshall,Inactivo
203088,Kendall Marshall,Inactivo
1630230,Naji Marshall,Activo
101185,Rawle Marshall,Inactivo
77467,Tom Marshall,Inactivo
77468,Vester Marshall,Inactivo
77481,Bill Martin,Inactivo
77478,Bob Martin,Inactivo
77469,Brian Martin,Inactivo
1628997,Caleb Martin,Activo
201858,Cartier Martin,Inactivo
1628998,Cody Martin,Activo
733,Cuonzo Martin,Inactivo
239,Darrick Martin,Inactivo
77473,Don Martin,Inactivo
77471,Donald Martin,Inactivo
77472,Fernando Martin,Inactivo
1626185,Jarell Martin,Inactivo
1641798,Jaylen Martin,Activo
77474,Jeff Martin,Inactivo
1629725,Jeremiah Martin,Inactivo
1630231,KJ Martin,Activo
1629103,Kelan Martin,Inactivo
2030,Kenyon Martin,Inactivo
2755,Kevin Martin,Inactivo
77475,Larue Martin,Inactivo
77476,Mo Martin,Inactivo
77477,Phil Martin,Inactivo
77479,Ronald Martin,Inactivo
77480,Slater Martin,Inactivo
1631213,Tyrese Martin,Inactivo
469,Jamal Mashburn,Inactivo
77482,Al Masino,Inactivo
193,Anthony Mason,Inactivo
2046,Desmond Mason,Inactivo
1628412,Frank Mason III,Inactivo
2427,Roger Mason Jr.,Inactivo
763,Tony Massenburg,Inactivo
77483,Eddie Mast,Inactivo
1628999,Yante Maten,Inactivo
1629726,Garrison Mathews,Activo
1628493,Mangok Mathiang,Inactivo
1629751,Dakota Mathias,Inactivo
1631097,Bennedict Mathurin,Activo
77484,Wes Matthews,Inactivo
202083,Wesley Matthews,Activo
77485,Ariel Maughan,Inactivo
77486,Marlon Maxey,Inactivo
1630178,Tyrese Maxey,Activo
101131,Jason Maxiell,Inactivo
77487,Cedric Maxwell,Inactivo
137,Vernon Maxwell,Inactivo
77489,Don May,Inactivo
77490,Scott May,Inactivo
101118,Sean May,Inactivo
195,Lee Mayberry,Inactivo
77492,Clyde Mayes,Inactivo
77493,Tharon Mayes,Inactivo
77495,Bill Mayfield,Inactivo
77494,Ken Mayfield,Inactivo
201953,Eric Maynor,Inactivo
201564,O.J. Mayo,Inactivo
1630219,Skylar Mays,Activo
77496,Travis Mays,Inactivo
77497,Matt Mazza,Inactivo
201601,Luc Mbah a Moute,Inactivo
2788,DJ Mbenga,Inactivo
77498,Bob McAdoo,Inactivo
203949,James Michael McAdoo,Inactivo
77499,Ken McBride,Inactivo
1630540,Miles McBride,Activo
1628769,Tahjere McCall,Inactivo
203492,Ray McCallum,Inactivo
737,Bob McCann,Inactivo
77500,Brendan McCann,Inactivo
77502,Mel McCants,Inactivo
101119,Rashad McCants,Inactivo
77503,Mike McCarron,Inactivo
77504,Andre McCarter,Inactivo
77505,Willie McCarter,Inactivo
77506,Johnny McCarthy,Inactivo
77507,Howie McCarty,Inactivo
1820,Kelly McCarty,Inactivo
962,Walter McCarty,Inactivo
1043,Amal McCaskill,Inactivo
1627775,Patrick McCaw,Inactivo
77509,Dwayne McClain,Inactivo
77510,Ted 'Hound Dog' McClain,Inactivo
2082,Dan McClintock,Inactivo
77512,Jack McCloskey,Inactivo
45,George McCloud,Inactivo
1630644,Mac McClung,Inactivo
203468,CJ McCollum,Activo
77513,John McConathy,Inactivo
77514,Paul McConnell,Inactivo
204456,T.J. McConnell,Activo
77515,Keith McCord,Inactivo
77516,Tim McCormick,Inactivo
1741,Jelani McCoy,Inactivo
77517,Paul McCracken,Inactivo
200840,Chris McCray,Inactivo
1622,Rodney McCray,Inactivo
77518,Scooter McCray,Inactivo
1628571,Erik McCree,Inactivo
1626191,Chris McCullough,Inactivo
77520,John McCullough,Inactivo
723,Clint McDaniel,Inactivo
1365,Xavier McDaniel,Inactivo
1630183,Jaden McDaniels,Activo
1629667,Jalen McDaniels,Activo
77523,Jim McDaniels,Inactivo
203909,KJ McDaniels,Inactivo
203926,Doug McDermott,Activo
1630253,Sean McDermott,Inactivo
77524,Ben McDonald,Inactivo
77525,Glenn McDonald,Inactivo
1075,Michael McDonald,Inactivo
77527,Hank McDowell,Inactivo
686,Antonio McDyess,Inactivo
77528,Jim McElroy,Inactivo
200829,Ivan McFarlin,Inactivo
77529,Mel McGaha,Inactivo
203956,Mitch McGary,Inactivo
201580,JaVale McGee,Activo
77530,Mike McGee,Inactivo
77531,Bill McGill,Inactivo
77532,George McGinnis,Inactivo
77533,Jon McGlocklin,Inactivo
1631121,Bryce McGowens,Activo
1503,Tracy McGrady,Inactivo
77534,Gil McGregor,Inactivo
1630787,Cameron McGriff,Inactivo
203585,Rodney McGruder,Inactivo
77536,Al McGuire,Inactivo
77535,Allie McGuire,Inactivo
77537,Dick McGuire,Inactivo
201187,Dominic McGuire,Inactivo
1450,Kevin McHale,Inactivo
29,Jim McIlvaine,Inactivo
976,Jeff McInnis,Inactivo
77540,Kenny McIntosh,Inactivo
77541,Kevin McKenna,Inactivo
77542,Forrest McKenzie,Inactivo
77543,Stan McKenzie,Inactivo
365,Derrick McKey,Inactivo
243,Aaron McKie,Inactivo
77547,Billy McKinney,Inactivo
77545,Carlton McKinney,Inactivo
77546,Horace McKinney,Inactivo
203590,Trey McKinney-Jones,Inactivo
1628035,Alfonzo McKinnie,Inactivo
1630605,JaQuori McLaughlin,Inactivo
1629162,Jordan McLaughlin,Activo
203463,Ben McLemore,Inactivo
77548,Mccoy McLemore,Inactivo
77549,George McLeod,Inactivo
2693,Keith McLeod,Inactivo
1728,Roshown McLeod,Inactivo
77551,Jack McMahon,Inactivo
203,Nate McMillan,Inactivo
77553,Tom McMillen,Inactivo
77554,Jim McMillian,Inactivo
77555,Shellie McMillon,Inactivo
77556,Mal McMullan,Inactivo
77557,Chet McNabb,Inactivo
77558,Mark McNamara,Inactivo
77559,Joe McNamee,Inactivo
202077,Jerel McNeal,Inactivo
77560,Chris McNealy,Inactivo
77562,Bob McNeill,Inactivo
77561,Larry McNeill,Inactivo
77563,Carl McNulty,Inactivo
2101,Paul McPherson,Inactivo
77565,Cozell McQueen,Inactivo
203895,Jordan McRae,Inactivo
77566,Thales McReynolds,Inactivo
201177,Josh McRoberts,Inactivo
77567,Eric McWilliams,Inactivo
77568,George Mearns,Inactivo
2098,Slava Medvedenko,Inactivo
1577,Darnell Mee,Inactivo
201975,Jodie Meeks,Inactivo
77570,Cliff Meely,Inactivo
77571,Scott Meents,Inactivo
77572,Dick Mehen,Inactivo
77573,Don Meineke,Inactivo
77574,Carl Meinhold,Inactivo
1626257,Salah Mejri,Inactivo
203539,Gal Mekel,Inactivo
77576,Bill Melchionni,Inactivo
77575,Gary Melchionni,Inactivo
1629740,Nicolo Melli,Inactivo
203097,Fab Melo,Inactivo
1629001,De'Anthony Melton,Activo
77577,Ed Melvin,Inactivo
77578,Dean Meminger,Inactivo
77579,Chuck Mencel,Inactivo
77580,John Mengelt,Inactivo
77581,Ken Menke,Inactivo
1641877,Nathan Mensah,Activo
200822,Pops Mensah-Bonsu,Inactivo
1500,Ron Mercer,Inactivo
77582,Joe Meriweather,Inactivo
77583,Porter Meriwether,Inactivo
1630241,Sam Merrill,Activo
77584,Tom Meschery,Inactivo
1629002,Chimezie Metu,Activo
684,Loren Meyer,Inactivo
77586,Dave Meyers,Inactivo
77587,Stan Miasek,Inactivo
77588,Larry Micheaux,Inactivo
203995,Vasilije Micic,Activo
1626175,Jordan Mickey,Inactivo
203114,Khris Middleton,Activo
77589,Zigmund Mihalik,Inactivo
2036,Chris Mihm,Inactivo
1628450,Eric Mika,Inactivo
77590,Ed Mikan,Inactivo
600012,George Mikan,Inactivo
77591,Larry Mikan,Inactivo
77593,Vern Mikkelsen,Inactivo
77594,Al Miksis,Inactivo
101223,Aaron Miles,Inactivo
101139,CJ Miles,Inactivo
2032,Darius Miles,Inactivo
77596,Eddie Miles,Inactivo
1527,Marko Milic,Inactivo
2545,Darko Milicic,Inactivo
77598,Nat Militzok,Inactivo
1889,Andre Miller,Inactivo
292,Anthony Miller,Inactivo
77605,Bill Miller,Inactivo
77603,Bob Miller,Inactivo
1802,Brad Miller,Inactivo
1641706,Brandon Miller,Activo
203121,Darius Miller,Inactivo
77602,Dick Miller,Inactivo
77599,Eddie Miller,Inactivo
77600,Harry Miller,Inactivo
77601,Jay Miller,Inactivo
1641757,Jordan Miller,Activo
1631159,Leonard Miller,Activo
1626259,Malcolm Miller,Inactivo
2034,Mike Miller,Inactivo
932,Oliver Miller,Inactivo
203113,Quincy Miller,Inactivo
397,Reggie Miller,Inactivo
77604,Walt Miller,Inactivo
168,Chris Mills,Inactivo
77606,John Mills,Inactivo
201988,Patty Mills,Activo
371,Terry Mills,Inactivo
202407,Elijah Millsap,Inactivo
200794,Paul Millsap,Inactivo
1629003,Shake Milton,Activo
1631303,Justin Minaya,Activo
114,Harold Miner,Inactivo
77609,Dirk Minniefield,Inactivo
77610,Dave Minor,Inactivo
65,Greg Minor,Inactivo
77612,Mark Minor,Inactivo
1631169,Josh Minott,Activo
202703,Nikola Mirotic,Inactivo
77613,Wat Misaka,Inactivo
1954,Jason Miskiri,Inactivo
1630558,Davion Mitchell,Activo
1628378,Donovan Mitchell,Activo
77615,Mike Mitchell,Inactivo
77616,Murray Mitchell,Inactivo
417,Sam Mitchell,Inactivo
77614,Todd Mitchell,Inactivo
203183,Tony Mitchell,Inactivo
203502,Tony Mitchell,Inactivo
1628513,Naz Mitrou-Long,Inactivo
77618,Steve Mix,Inactivo
77619,Bill Mlkvy,Inactivo
1749,Cuttino Mobley,Inactivo
211,Eric Mobley,Inactivo
1630596,Evan Mobley,Activo
1630600,Isaiah Mobley,Activo
77621,Larry Moffett,Inactivo
77622,Leo Mogus,Inactivo
1737,Nazr Mohammed,Inactivo
2040,Jerome Moiso,Inactivo
77623,Paul Mokeski,Inactivo
1629690,Adam Mokoka,Inactivo
77624,Jack Molinas,Inactivo
77625,Wayne Molis,Inactivo
77626,Sidney Moncrief,Inactivo
1631320,Chima Moneke,Inactivo
77627,Eric Money,Inactivo
2752,Sergei Monia,Inactivo
1628370,Malik Monk,Activo
600006,Earl Monroe,Inactivo
202328,Greg Monroe,Inactivo
77628,Rodney Monroe,Inactivo
1626242,Luis Montero,Inactivo
77630,Howie Montgomery,Inactivo
376,Eric Montross,Inactivo
1630541,Moses Moody,Activo
200081,Jamario Moon,Inactivo
1629875,Xavier Moon,Activo
77631,Jim Mooney,Inactivo
1629760,Matt Mooney,Inactivo
77632,Andre Moore,Inactivo
1628500,Ben Moore,Inactivo
202734,E'Twaun Moore,Inactivo
77634,Jackie Moore,Inactivo
77633,Johnny Moore,Inactivo
77635,Lowes Moore,Inactivo
1630,Mikki Moore,Inactivo
77636,Otto Moore,Inactivo
77637,Ron Moore,Inactivo
1631386,Taze Moore,Activo
929,Tracy Moore,Inactivo
1631111,Wendell Moore Jr.,Activo
1629630,Ja Morant,Activo
203961,Eric Moreland,Inactivo
77639,Jackie Moreland,Inactivo
77640,Guy Morgan,Inactivo
1629752,Juwan Morgan,Inactivo
77641,Rex Morgan,Inactivo
77642,Elmo Morgenthaler,Inactivo
77644,Darren Morningstar,Inactivo
356,Chris Morris,Inactivo
202721,Darius Morris,Inactivo
77647,Isaiah Morris,Inactivo
1628537,Jaylen Morris,Inactivo
202693,Markieff Morris,Activo
77646,Max Morris,Inactivo
1628420,Monte Morris,Activo
201043,Randolph Morris,Inactivo
2242,Terence Morris,Inactivo
202694,Marcus Morris Sr.,Activo
200747,Adam Morrison,Inactivo
77648,Dwight Morrison,Inactivo
77649,Mike Morrison,Inactivo
201627,Anthony Morrow,Inactivo
132,Dwayne Morton,Inactivo
1972,John Morton,Inactivo
77652,Richard Morton,Inactivo
77653,Glenn Mosley,Inactivo
77654,Perry Moss,Inactivo
734,Lawrence Moten,Inactivo
202700,Donatas Motiejunas,Inactivo
1628405,Johnathan Motley,Inactivo
2069,Hanno Mottola,Inactivo
203102,Arnett Moultrie,Inactivo
297,Alonzo Mourning,Inactivo
202389,Timofey Mozgov,Inactivo
77657,Chuck Mrazovich,Inactivo
1626144,Emmanuel Mudiay,Inactivo
77658,Erwin Mueller,Inactivo
203498,Shabazz Muhammad,Inactivo
1628539,Mychal Mulder,Inactivo
77659,Joe Mullaney,Inactivo
77660,Bob Mullens,Inactivo
201957,Byron Mullens,Inactivo
904,Chris Mullin,Inactivo
77662,Jeff Mullins,Inactivo
942,Todd Mundt,Inactivo
204098,Xavier Munford,Inactivo
77664,Chris Munk,Inactivo
77665,George Munroe,Inactivo
785,Eric Murdock,Inactivo
49,Gheorghe Muresan,Inactivo
1630278,Ade Murkey,Inactivo
77668,Allen Murphy,Inactivo
77669,Calvin Murphy,Inactivo
77672,Dick Murphy,Inactivo
203513,Erik Murphy,Inactivo
77670,Jay Murphy,Inactivo
77671,John Murphy,Inactivo
203122,Kevin Murphy,Inactivo
77673,Ronnie Murphy,Inactivo
77674,Tod Murphy,Inactivo
2211,Troy Murphy,Inactivo
1630530,Trey Murphy III,Activo
1627749,Dejounte Murray,Activo
2436,Flip Murray,Inactivo
1627750,Jamal Murray,Activo
1631099,Keegan Murray,Activo
77675,Ken Murray,Inactivo
1631200,Kris Murray,Activo
441,Lamond Murray,Inactivo
145,Tracy Murray,Inactivo
77676,Dorie Murrey,Inactivo
203315,Toure' Murry,Inactivo
1629058,Dzanan Musa,Inactivo
203488,Mike Muscala,Activo
77677,Angelo Musi,Inactivo
1054,Jerrod Mustaf,Inactivo
87,Dikembe Mutombo,Inactivo
982,Martin Muursepp,Inactivo
939,Pete Myers,Inactivo
1629004,Svi Mykhailiuk,Activo
1823,Makhtar N'diaye,Inactivo
1626122,Makhtar N'diaye,Inactivo
2055,Mamadou N'diaye,Inactivo
77681,Bob Naber,Inactivo
77682,Boris Nachamkin,Inactivo
2411,Bostjan Nachbar,Inactivo
1627846,Abdel Nader,Inactivo
77683,Jerry Nagel,Inactivo
77684,Fred Nagy,Inactivo
1924,Lee Nailon,Inactivo
2059,Eduardo Najera,Inactivo
77685,Larry Nance,Inactivo
1631250,Pete Nance,Activo
1626204,Larry Nance Jr.,Activo
203894,Shabazz Napier,Inactivo
77686,Paul Napolitano,Inactivo
77688,Bob Nash,Inactivo
77687,Charles Nash,Inactivo
959,Steve Nash,Inactivo
77689,Swen Nater,Inactivo
77690,Howard Nathan,Inactivo
77691,Calvin Natt,Inactivo
77692,Kenny Natt,Inactivo
77693,Willie Naulls,Inactivo
2434,Juan Carlos Navarro,Inactivo
202380,Hamady Ndiaye,Inactivo
101238,Boniface Ndong,Inactivo
1626254,Maurice Ndour,Inactivo
77694,Craig Neal,Inactivo
202390,Gary Neal,Inactivo
77695,Jim Neal,Inactivo
77696,Lloyd Neal,Inactivo
77697,Ed Nealy,Inactivo
203517,Nemanja Nedovic,Inactivo
77698,Al Negratti,Inactivo
77699,Barry Nelson,Inactivo
201634,DeMarcus Nelson,Inactivo
77700,Don Nelson,Inactivo
2749,Jameer Nelson,Inactivo
77701,Louie Nelson,Inactivo
1629614,Andrew Nembhard,Activo
1129,Ruben Nembhard,Inactivo
1630612,RJ Nembhard Jr.,Inactivo
2403,Nene,Inactivo
1838,Tyrone Nesby,Inactivo
1630174,Aaron Nesmith,Activo
77704,Martin Nessley,Inactivo
1725,Rasho Nesterovic,Inactivo
203526,Raul Neto,Inactivo
77705,Johnny Neumann,Inactivo
77706,Paul Neumann,Inactivo
77707,Chuck Nevitt,Inactivo
1116,Melvin Newbern,Inactivo
1096,Ivano Newbill,Inactivo
1956,Ira Newble,Inactivo
77710,Mike Newlin,Inactivo
271,Johnny Newman,Inactivo
1629005,Malik Newman,Inactivo
77712,Dave Newmark,Inactivo
1627777,Georges Niang,Activo
201193,Demetris Nichols,Inactivo
77713,Jack Nichols,Inactivo
203094,Andrew Nicholson,Inactivo
1093,Gaylon Nickerson,Inactivo
77715,Carl Nicks,Inactivo
77716,Rich Niemann,Inactivo
77717,John Niemiera,Inactivo
77718,Mike Niles,Inactivo
77719,Kurt Nimphius,Inactivo
1630227,Daishen Nix,Activo
77720,Dyron Nix,Inactivo
77721,Norm Nixon,Inactivo
1630192,Zeke Nnaji,Activo
201149,Joakim Noah,Inactivo
77722,Chuck Noble,Inactivo
2804,Andres Nocioni,Inactivo
200786,David Noel,Inactivo
203457,Nerlens Noel,Inactivo
77723,Paul Noel,Inactivo
203512,Lucas Nogueira,Inactivo
77724,Jim Nolan,Inactivo
77725,Paul Nolen,Inactivo
999,Jeff Nordgaard,Inactivo
77727,Robert Nordmann,Inactivo
77728,Johnny Norlander,Inactivo
77729,Connie Norman,Inactivo
80,Ken Norman,Inactivo
77731,Audie Norris,Inactivo
983,Moochie Norris,Inactivo
77732,Sylvester Norris,Inactivo
1629668,Zach Norvell Jr.,Inactivo
77733,Willie Norwood,Inactivo
77734,George Nostrand,Inactivo
77735,Stan Noszka,Inactivo
77736,Mike Novak,Inactivo
200779,Steve Novak,Inactivo
1629669,Jaylen Nowell,Activo
1641806,Markquis Nowell,Activo
77737,Mel Nowell,Inactivo
1717,Dirk Nowitzki,Inactivo
1628373,Frank Ntilikina,Activo
1629134,Kendrick Nunn,Inactivo
203263,James Nunnally,Inactivo
203994,Jusuf Nurkic,Activo
