year,player_name,salary
2021,Davis Bertans,"$17,967,669"
2021,Lauri Markkanen,"$17,620,566"
2021,Derrick White,"$17,606,711"
2021,Duncan Robinson,"$17,574,626"
2021,Marcus Morris,"$17,549,816"
2021,Will Barton,"$17,546,552"
2021,Norman Powell,"$17,425,542"
2021,Dejounte Murray,"$17,326,313"
2021,Malik Beasley,"$16,274,176"
2021,Patrick Beverley,"$16,082,172"
2021,Thaddeus Young,"$15,935,077"
2021,Jonas Valanciunas,"$15,721,711"
2021,Marcus Smart,"$15,541,231"
2021,Doug McDermott,"$15,440,966"
2021,Christian Wood,"$15,347,384"
2021,Derrick Rose,"$15,098,592"
2021,Luke Kennard,"$14,989,221"
2021,Taurean Prince,"$14,974,227"
2021,Brook Lopez,"$14,938,236"
2021,Kentavious Caldwell-Pope,"$14,642,372"
2021,Joe Ingles,"$14,639,567"
2021,Kyle Kuzma,"$14,598,731"
2021,Robert Covington,"$14,571,186"
2021,TJ Warren,"$14,531,352"
2021,Deandre Ayton,"$14,186,542"
2021,Terrence Ross,"$14,037,241"
2021,Jordan Clarkson,"$13,947,403"
2021,Dillon Brooks,"$13,700,348"
2021,Kelly Olynyk,"$13,694,870"
2021,Nicolas Batum,"$13,506,070"
2021,Kelly Oubre,"$13,475,752"
2021,Jusuf Nurkic,"$13,475,752"
2021,Josh Hart,"$13,475,752"
2021,Josh Richardson,"$13,043,773"
2021,Marvin Bagley,"$12,703,270"
2021,DeAndre Jordan,"$12,475,544"
2021,Dwight Powell,"$12,442,751"
2021,Devonte Graham,"$12,352,772"
2021,Zion Williamson,"$12,053,386"
2021,Larry Nance Jr,"$12,005,670"
2021,Jeremy Lamb,"$11,791,283"
2021,Reggie Jackson,"$11,661,579"
2021,Richaun Holmes,"$11,661,579"
2021,Al-Farouq Aminu,"$11,606,688"
2021,Anthony Edwards,"$11,505,462"
2021,Luka Doncic,"$11,425,631"
2021,Cade Cunningham,"$11,286,077"
2021,Danny Green,"$11,229,793"
2021,Tomas Satoransky,"$11,229,792"
2021,Tristan Thompson,"$11,169,838"
2021,Kyle Anderson,"$11,159,214"
2021,Montrezl Harrell,"$10,916,370"
2021,Derrick Jones,"$10,916,370"
2021,Serge Ibaka,"$10,916,370"
2021,Derrick Favors,"$10,916,370"
2021,Jae Crowder,"$10,916,370"
2021,Ja Morant,"$10,784,375"
2021,Reggie Bullock,"$10,708,731"
2021,Alec Burks,"$10,708,731"
2021,Talen Horton-Tucker,"$10,668,303"
2021,Mason Plumlee,"$10,385,687"
2021,Jaren Jackson Jr,"$10,309,579"
2021,James Wiseman,"$10,294,127"
2021,Jalen Green,"$10,097,920"
2021,De'Anthony Melton,"$9,888,929"
2021,Nerlens Noel,"$9,882,218"
2021,Royce O'Neale,"$9,882,218"
2021,Maxi Kleber,"$9,826,069"
2021,Jakob Poeltl,"$9,826,069"
2021,Thomas Bryant,"$9,732,488"
2021,RJ Barrett,"$9,684,484"
2021,Alex Caruso,"$9,657,622"
2021,Delon Wright,"$9,574,876"
2021,Dario Saric,"$9,556,554"
2021,Monte Morris,"$9,488,135"
2021,Tyus Jones,"$9,406,396"
2021,Trae Young,"$9,350,455"
2021,Daniel Theis,"$9,298,663"
2021,LaMelo Ball,"$9,244,096"
2021,Seth Curry,"$9,216,873"
2021,JaMychal Green,"$9,208,430"
2021,Cedi Osman,"$9,133,566"
2021,Evan Mobley,"$9,068,238"
2021,De'Andre Hunter,"$8,731,613"
2021,DJ Augustin,"$8,559,872"
2021,Mo Bamba,"$8,499,542"
2021,Ivica Zubac,"$8,443,140"
2021,Rajon Rondo,"$8,422,344"
2021,TJ McConnell,"$8,422,345"
2021,Patrick Williams,"$8,334,752"
2021,Cory Joseph,"$8,208,979"
2021,Scottie Barnes,"$8,175,738"
2021,Darius Garland,"$7,906,762"
2021,Chris Boucher,"$7,883,315"
2021,PJ Tucker,"$7,860,855"
2021,Zach Collins,"$7,860,855"
2021,Wendell Carter,"$7,771,047"
2021,Juan Hernangomez,"$7,639,841"
2021,Isaac Okoro,"$7,547,229"
2021,Jalen Suggs,"$7,403,713"
2021,Cameron Payne,"$7,299,365"
2021,Joakim Noah,"$7,222,628"
2021,Jarrett Culver,"$7,181,632"
2021,Khem Birch,"$7,130,918"
2021,Collin Sexton,"$7,130,549"
2021,Onyeka Okongwu,"$6,854,980"
2021,Justin Holiday,"$6,745,085"
2021,Josh Giddey,"$6,724,400"
2021,Patrick Mills,"$6,614,348"
2021,Dennis Schroeder,"$6,614,348"
2021,Rudy Gay,"$6,614,348"
2021,Kevin Knox,"$6,564,912"
2021,Coby White,"$6,555,683"
2021,Timofey Mozgov,"$6,258,737"
2021,Killian Hayes,"$6,258,004"
2021,Mikal Bridges,"$6,241,210"
2021,Shai Gilgeous-Alexander,"$6,171,369"
2021,Jonathan Kuminga,"$6,138,609"
2021,Miles Bridges,"$6,088,224"
2021,Jaxson Hayes,"$6,006,008"
2021,Pat Connaughton,"$5,989,223"
2021,Kris Dunn,"$5,971,363"
2021,George Hill,"$5,924,267"
2021,Michael Porter,"$5,905,450"
2021,Dewayne Dedmon,"$5,902,724"
2021,Ryan Anderson,"$5,855,869"
2021,Hamidou Diallo,"$5,839,492"
2021,Kevon Looney,"$5,815,429"
2021,Troy Brown,"$5,806,436"
2021,Obi Toppin,"$5,732,989"
2021,Franz Wagner,"$5,623,700"
2021,Josh Jackson,"$5,620,904"
2021,Louis Williams,"$5,614,896"
2021,Luol Deng,"$5,614,896"
2021,Kendrick Nunn,"$5,614,896"
2021,Robin Lopez,"$5,614,896"
2021,JaVale McGee,"$5,614,896"
2021,Danuel House,"$5,612,002"
2021,Rui Hachimura,"$5,520,746"
2021,Garrett Temple,"$5,513,828"
2021,Taj Gibson,"$5,513,828"
2021,Torrey Craig,"$5,477,948"
2021,Bruce Brown,"$5,318,544"
2021,Deni Avdija,"$5,269,962"
2021,Donte DiVincenzo,"$5,250,860"
2021,Cam Reddish,"$5,244,493"
2021,David Nwaba,"$5,221,854"
2021,Furkan Korkmaz,"$5,198,978"
2021,Davion Mitchell,"$5,169,298"
2021,Bryn Forbes,"$5,053,407"
2021,Jeff Green,"$5,053,407"
2021,Ishmael Smith,"$5,053,407"
2021,Jalen Smith,"$5,006,241"
2021,Lonnie Walker,"$4,994,895"
2021,Cameron Johnson,"$4,982,659"
2021,Ziaire Williams,"$4,910,833"
2021,Bobby Portis,"$4,882,265"
2021,Moe Harkless,"$4,882,265"
2021,Kevin Huerter,"$4,776,432"
2021,Devin Vassell,"$4,755,997"
2021,Chandler Hutchison,"$4,743,673"
2021,Willie Cauley-Stein,"$4,739,065"
2021,PJ Washington,"$4,733,492"
2021,James Bouknight,"$4,665,305"
2021,Jevon Carter,"$4,612,242"
2021,Josh Okogie,"$4,590,631"
2021,Grayson Allen,"$4,553,338"
2021,Jarred Vanderbilt,"$4,548,066"
2021,Tyrese Haliburton,"$4,518,419"
2021,Tyler Herro,"$4,496,723"
2021,Gorgui Dieng,"$4,491,917"
2021,Dorian Finney-Smith,"$4,491,917"
2021,Terence Davis,"$4,491,917"
2021,Aaron Holiday,"$4,470,076"
2021,Josh Primo,"$4,432,174"
2021,Jake Layman,"$4,424,745"
2021,Anfernee Simons,"$4,423,211"
2021,Justise Winslow,"$4,382,358"
2021,Kira Lewis,"$4,292,296"
2021,Romeo Langford,"$4,272,217"
2021,Sekou Doumbouya,"$4,266,345"
2021,Landry Shamet,"$4,231,770"
2021,Chris Duarte,"$4,210,498"
2021,Alex Len,"$4,190,958"
2021,Robert Williams,"$4,112,323"
2021,Aaron Nesmith,"$4,077,762"
2021,Moses Moody,"$4,000,277"
2021,Boban Marjanovic,"$3,930,427"
2021,Mike Muscala,"$3,930,427"
2021,Cole Anthony,"$3,873,605"
2021,Corey Kispert,"$3,799,757"
2021,Luka Samanic,"$3,767,863"
2021,Michael Carter-Williams,"$3,705,831"
2021,Georges Niang,"$3,705,831"
2021,Isaiah Stewart,"$3,680,093"
2021,Chuma Okeke,"$3,680,093"
2021,Nickeil Alexander-Walker,"$3,662,574"
2021,Alperen Sengun,"$3,610,019"
2021,Jon Leuer,"$3,559,112"
2021,Trey Burke,"$3,537,384"
2021,Aleksej Pokusevski,"$3,496,014"
2021,Facundo Campazzo,"$3,481,236"
2021,Goga Bitadze,"$3,479,439"
2021,Trey Murphy,"$3,429,309"
2021,Sterling Brown,"$3,368,938"
2021,Frank Jackson,"$3,368,938"
2021,Josh Green,"$3,321,233"
2021,Tre Mann,"$3,258,032"
2021,Andrew Nicholson,"$3,194,235"
2021,Matisse Thybulle,"$3,189,441"
2021,Saddiq Bey,"$3,171,653"
2021,Kai Jones,"$3,111,281"
2021,Brandon Clarke,"$3,062,229"
2021,Precious Achiuwa,"$3,044,711"
2021,Marc Gasol,"$3,024,173"
2021,Jalen Johnson,"$2,986,765"
2021,LaMarcus Aldridge,"$2,966,564"
2021,James Johnson,"$2,966,564"
2021,Ed Davis,"$2,966,564"
2021,Andre Iguodala,"$2,966,564"
2021,Enes Kanter,"$2,966,564"
2021,Avery Bradley,"$2,966,564"
2021,Carmelo Anthony,"$2,966,564"
2021,Wayne Ellington,"$2,966,564"
2021,Trevor Ariza,"$2,966,564"
2021,Dwight Howard,"$2,966,564"
2021,Udonis Haslem,"$2,966,564"
2021,Markieff Morris,"$2,966,564"
2021,E'Twaun Moore,"$2,966,564"
2021,Paul Millsap,"$2,966,564"
2021,Grant Williams,"$2,939,735"
2021,Tyrese Maxey,"$2,923,025"
2021,Keon Johnson,"$2,867,235"
2021,Darius Bazley,"$2,822,092"
2021,Trey Lyles,"$2,807,448"
2021,Zeke Nnaji,"$2,806,055"
2021,Isaiah Jackson,"$2,752,691"
2021,Ty Jerome,"$2,709,569"
2021,Andre Drummond,"$2,696,876"
2021,Austin Rivers,"$2,696,876"
2021,Kent Bazemore,"$2,696,876"
2021,Hassan Whiteside,"$2,696,876"
2021,Otto Porter,"$2,683,517"
2021,Victor Oladipo,"$2,683,517"
2021,Tony Snell,"$2,683,517"
2021,Solomon Hill,"$2,683,517"
2021,Ben McLemore,"$2,683,517"
2021,Cody Zeller,"$2,683,517"
2021,Usman Garuba,"$2,642,729"
2021,Leandro Bolmaro,"$2,642,729"
2021,Willy Hernangomez,"$2,613,420"
2021,Edmond Sumner,"$2,605,312"
2021,Nassir Little,"$2,601,089"
2021,RJ Hampton,"$2,586,266"
2021,DeAndre Bembry,"$2,550,336"
2021,Josh Christopher,"$2,537,079"
2021,Monta Ellis,"$2,521,537"
2021,Drew Eubanks,"$2,515,271"
2021,Rodney Hood,"$2,514,961"
2021,Elfrid Payton,"$2,514,961"
2021,Dylan Windler,"$2,514,575"
2021,Immanuel Quickley,"$2,482,503"
2021,John Konchar,"$2,470,554"
2021,Quentin Grimes,"$2,435,337"
2021,Jordan Poole,"$2,427,252"
2021,Bol Bol,"$2,426,929"
2021,Keldon Johnson,"$2,409,599"
2021,Payton Pritchard,"$2,400,301"
2021,Jahlil Okafor,"$2,391,971"
2021,Bones Hyland,"$2,354,752"
2021,Nemanja Bjelica,"$2,346,406"
2021,Frank Kaminsky,"$2,346,406"
2021,Raul Neto,"$2,346,406"
2021,Udoka Azubuike,"$2,331,170"
2021,Jaden McDaniels,"$2,317,020"
2021,Malachi Flynn,"$2,299,906"
2021,DeMarcus Cousins,"$2,289,689"
2021,Cam Thomas,"$2,286,700"
2021,Desmond Bane,"$2,283,196"
2021,Jaden Springer,"$2,272,550"
2021,Day'Ron Sharpe,"$2,256,245"
2021,Garrison Mathews,"$2,245,958"
2021,Jordan McLaughlin,"$2,245,958"
2021,Jeremiah Robinson-Earl,"$2,245,958"
2021,Theo Maledon,"$2,245,958"
2021,Kenrich Williams,"$2,245,958"
2021,Abdel Nader,"$2,245,958"
2021,Santiago Aldama,"$2,239,804"
2021,Damian Jones,"$2,220,142"
2021,Wesley Matthews,"$2,199,349"
2021,Timothe Luwawu,"$2,177,850"
2021,Rodney McGruder,"$2,177,850"
2021,Moses Brown,"$2,171,739"
2021,Wesley Iwundu,"$2,163,794"
2021,Jose Alvarado,"$2,162,191"
2021,Damion Lee,"$2,145,856"
2021,PJ Dozier,"$2,145,856"
2021,Killian Tillie,"$2,135,485"
2021,Tyrell Terry,"$2,099,339"
2021,Larry Sanders,"$2,094,969"
2021,Carsen Edwards,"$2,088,027"
2021,Shake Milton,"$2,073,848"
2021,Jalen Brunson,"$2,023,672"
2021,Mitchell Robinson,"$2,023,672"
2021,Tony Bradley,"$2,009,297"
2021,Frank Ntilikina,"$2,009,297"
2021,Semi Ojeleye,"$2,009,297"
2021,Malik Monk,"$2,009,297"
2021,Dennis Smith,"$2,009,297"
2021,Didi Louzada,"$2,006,627"
2021,Nicolas Claxton,"$2,001,846"
2021,Jalen McDaniels,"$2,001,846"
2021,Cody Martin,"$2,001,846"
2021,Dean Wade,"$2,001,846"
2021,Vlatko Cancar,"$2,001,846"
2021,Kevin Porter,"$2,001,846"
2021,Bruno Fernando,"$2,001,846"
2021,Terance Mann,"$2,001,846"
2021,Jaylen Nowell,"$2,001,846"
2021,Naz Reid,"$2,001,846"
2021,KZ Okpala,"$2,001,846"
2021,Isaiah Roby,"$2,001,846"
2021,Luguentz Dort,"$2,001,846"
2021,Eric Paschall,"$2,001,846"
2021,Daniel Gafford,"$2,001,846"
2021,Chimezie Metu,"$1,979,583"
2021,Yuta Watanabe,"$1,979,583"
2021,Armoni Brooks,"$1,952,933"
2021,Isaiah Hartenstein,"$1,941,874"
2021,Thanasis Antetokounmpo,"$1,941,874"
2021,Moritz Wagner,"$1,941,874"
2021,Keita Bates-Diop,"$1,941,874"
2021,Sviatoslav Mykhailiuk,"$1,941,874"
2021,Isaac Bonga,"$1,941,874"
2021,Juan Toscano-Anderson,"$1,910,853"
2021,Oshae Brissett,"$1,910,853"
2021,Herb Jones,"$1,909,064"
2021,Gabriel Deck,"$1,898,404"
2021,Matt Thomas,"$1,874,452"
2021,Javonte Green,"$1,874,452"
2021,Gary Payton II,"$1,874,452"
2021,Max Strus,"$1,874,452"
2021,Gabe Vincent,"$1,874,452"
2021,Robert Woodard,"$1,818,120"
2021,Lance Stephenson,"$1,813,414"
2021,Deividas Sirvydis,"$1,800,763"
2021,Daniel Oturu,"$1,800,763"
2021,Kevin Pangos,"$1,762,154"
2021,Bismack Biyombo,"$1,704,921"
2021,Nick Richards,"$1,704,661"
2021,Lamar Stevens,"$1,704,661"
2021,KJ Martin,"$1,704,661"
2021,Jae'Sean Tate,"$1,704,661"
2021,Sam Merrill,"$1,704,661"
2021,Xavier Tillman,"$1,704,661"
2021,Jordan Nwora,"$1,704,661"
2021,Naji Marshall,"$1,704,661"
2021,Paul Reed,"$1,704,661"
2021,Isaiah Joe,"$1,704,661"
2021,Elijah Hughes,"$1,704,661"
2021,CJ Elleby,"$1,704,661"
2021,Jahmi'us Ramsey,"$1,704,661"
2021,Tre Jones,"$1,704,661"
2021,Anthony Gill,"$1,704,661"
2021,Vernon Carey,"$1,704,661"
2021,Isaiah Todd,"$1,684,469"
2021,Saben Lee,"$1,672,189"
2021,Omer Yurtseven,"$1,672,189"
2021,JR Smith,"$1,635,806"
2021,Stanley Johnson,"$1,537,355"
2021,Duane Washington Jr,"$1,512,289"
2021,Aaron Wiggins,"$1,466,342"
2021,Marquese Chriss,"$1,451,900"
2021,JT Thor,"$1,403,724"
2021,DeMarre Carroll,"$1,395,122"
2021,Jabari Parker,"$1,311,961"
2021,Alfonzo McKinnie,"$1,224,055"
2021,Zhaire Smith,"$1,199,566"
2021,Jason Preston,"$1,192,944"
2021,Isaiah Livers,"$1,187,281"
2021,Denzel Valentine,"$1,129,305"
2021,Alize Johnson,"$1,127,178"
2021,Kyle Singler,"$1,122,080"
2021,Kelan Martin,"$1,115,971"
2021,Miye Oni,"$1,062,631"
2021,Ayo Dosunmu,"$1,039,045"
2021,Marko Simonovic,"$1,039,045"
2021,Luka Garza,"$1,039,045"
2021,BJ Boston,"$1,039,045"
2021,Austin Reaves,"$1,039,045"
2021,Miles McBride,"$1,039,045"
2021,Vit Krejci,"$1,039,045"
2021,Charles Bassey,"$1,039,045"
2021,Greg Brown,"$1,039,045"
2021,Jock Landale,"$1,039,045"
2021,Dalano Banton,"$1,039,045"
2021,Jared Butler,"$1,039,045"
2021,Daishen Nix,"$1,036,597"
2021,Isaiah Thomas,"$1,022,949"
2021,Terry Taylor,"$1,005,206"
2021,Mamadi Diakite,"$975,956"
2021,Caleb Martin,"$947,806"
2021,Brad Wanamaker,"$915,135"
2021,Luke Kornet,"$912,267"
2021,Wayne Selden,"$912,266"
2021,Gary Clark,"$910,975"
2021,Ryan Arcidiacono,"$870,002"
2021,Trendon Watford,"$863,380"
2021,Patrick Patterson,"$827,711"
2021,Devontae Cacok,"$815,426"
2021,Admiral Schofield,"$812,745"
2021,Ishmail Wainright,"$794,948"
2021,Shaun Livingston,"$748,652"
2021,Malik Fitts,"$708,457"
2021,Sam Hauser,"$695,683"
2021,Greg Monroe,"$688,165"
2021,Amir Coffey,"$644,114"
2021,Joe Wieskamp,"$632,981"
2021,Keifer Sykes,"$627,009"
2021,Haywood Highsmith,"$615,056"
2021,Nik Stauskas,"$600,785"
2021,Davon Reed,"$597,871"
2021,Wenyen Gabriel,"$586,210"
2021,Skylar Mays,"$573,738"
2021,Georgios Kalaitzakis,"$561,322"
2021,RJ Nembhard,"$552,366"
2021,Chris Silva,"$538,636"
2021,Kessler Edwards,"$520,176"
2021,Trent Forrest,"$520,176"
2021,Sharife Cooper,"$519,522"
2021,Brodric Thomas,"$519,522"
2021,David Duke,"$519,522"
2021,Scottie Lewis,"$519,522"
2021,Arnoldas Kulboka,"$519,522"
2021,Tyler Cook,"$519,522"
2021,Markus Howard,"$519,522"
2021,Jamorko Pickett,"$519,522"
2021,Sean Chris Smith,"$519,522"
2021,Chris Chiozza,"$519,522"
2021,Jay Scrubb,"$519,522"
2021,Yves Pons,"$519,522"
2021,Sandro Mamukelashvili,"$519,522"
2021,McKinley Wright,"$519,522"
2021,Nathan Knight,"$519,522"
2021,Jericho Sims,"$519,522"
2021,Ignas Brazdeikis,"$519,522"
2021,Keljin Blevins,"$519,522"
2021,Neemias Queta,"$519,522"
2021,David Johnson,"$519,522"
2021,Justin Champagnie,"$519,522"
2021,Joel Ayayi,"$519,522"
2021,Cassius Winston,"$519,522"
2021,Justin Anderson,"$500,654"
2021,Theo Pinson,"$494,908"
2021,Charlie Brown,"$484,173"
2021,Langston Galloway,"$433,612"
2021,James Ennis,"$433,611"
2021,Tim Frazier,"$433,612"
2021,Kyle Guy,"$430,189"
2021,Sam Dekker,"$393,042"
2021,Quinndary Weatherspoon,"$389,102"
2021,Brandon Goodwin,"$386,291"
2021,Malcolm Hill,"$364,263"
2021,Louis King,"$355,306"
2021,Justin Jackson,"$346,431"
2021,Shaquille Harrison,"$346,431"
2021,DJ Wilson,"$346,431"
2021,Jeff Dowtin,"$343,362"
2021,Trevelin Queen,"$340,377"
2021,Paul Watson,"$340,377"
2021,Myles Powell,"$337,391"
2021,Jontay Porter,"$336,893"
2021,Mason Jones,"$331,419"
2021,Eugene Omoruyi,"$316,490"
2021,Brandon Knight,"$308,450"
2021,Justin Robinson,"$298,658"
2021,Ja'Vonte Smart,"$298,574"
2021,Mychal Mulder,"$289,618"
2021,Tyler Johnson,"$289,074"
2021,Cassius Stanley,"$288,306"
2021,Zylan Cheatham,"$288,306"
2021,Devon Dotson,"$268,718"
2021,Marcus Garrett,"$265,732"
2021,Lindell Wigginton,"$262,746"
2021,Jay Huff,"$253,789"
2021,Olivier Sarr,"$250,805"
2021,Aaron Henry,"$250,803"
2021,Freddie Gillespie,"$248,352"
2021,JaQuori McLaughlin,"$247,817"
2021,Rayjon Tucker,"$247,772"
2021,Tacko Fall,"$244,833"
2021,Petr Cornelie,"$244,833"
2021,Juwan Morgan,"$236,999"
2021,Damyean Dotson,"$230,954"
2021,Xavier Moon,"$226,919"
2021,Tyrone Wallace,"$223,203"
2021,Norvel Pelle,"$215,454"
2021,Jaylen Hoard,"$215,454"
2021,Tremont Waters,"$215,454"
2021,Reggie Perry,"$211,425"
2021,Devin Cannady,"$208,400"
2021,Brandon Williams,"$203,032"
2021,Moses Wright,"$194,073"
2021,DeJon Jarreau,"$194,073"
2021,Dakota Mathias,"$192,204"
2021,Matt Mooney,"$192,204"
2021,Daulton Hommes,"$188,103"
2021,Grant Riller,"$182,131"
2021,Lindy Waters III,"$179,145"
2021,CJ Miles,"$170,491"
2021,Joe Johnson,"$170,491"
2021,Ersan Ilyasova,"$170,491"
2021,Darren Collison,"$170,491"
2021,Anthony Tolliver,"$170,491"
2021,Chaundee Brown,"$170,189"
2021,Xavier Sneed,"$164,216"
2021,Mario Chalmers,"$154,992"
2021,Anthony Lamb,"$152,831"
2021,Braxton Key,"$143,316"
2021,Troy Williams,"$137,835"
2021,Feron Hunt,"$131,373"
2021,Mac McClung,"$125,403"
2021,Matt Ryan,"$125,401"
2021,Emmanuel Mudiay,"$125,163"
2021,Carlik Jones,"$119,430"
2021,Hassani Gravett,"$119,431"
2021,Paris Bass,"$119,431"
2021,Jordan Bell,"$115,477"
2021,Cheick Diallo,"$115,477"
2021,DJ Stewart,"$113,459"
2021,Nate Hinton,"$108,045"
2021,Derrick Walton,"$107,727"
2021,DaQuan Jeffries,"$107,727"
2021,Justin James,"$107,727"
2021,Scotty Hopson,"$107,727"
2021,BJ Johnson,"$107,727"
2021,Jaylen Morris,"$107,727"
2021,Demetrius Jackson,"$104,276"
2021,Cameron Oliver,"$96,102"
2021,Chris Clemons,"$96,102"
2021,Malik Newman,"$96,102"
2021,George King,"$96,102"
2021,Jemerrio Jones,"$96,102"
2021,Emanuel Terry,"$96,102"
2021,Jared Harper,"$95,544"
2021,Gabriel Lundberg,"$89,573"
2021,Anthony Barber,"$59,715"
2021,Malik Ellison,"$59,715"
2021,Justin Tillman,"$59,715"
2021,Tre Scott,"$59,715"
2021,Trayvon Palmer,"$59,715"
2021,Micah Potter,"$59,715"
2021,Jaysean Paige,"$59,715"
2021,Ahmad Caver,"$59,715"
2021,Shaq Buchanan,"$59,715"
2021,Jon Teske,"$59,715"
2021,Aric Holman,"$59,715"
2021,Javin DeLaurier,"$59,715"
2021,Tyler Hall,"$59,715"
2021,Rob Edwards,"$59,715"
2021,Aleem Ford,"$59,715"
2021,MJ Walker,"$59,715"
2021,Cameron McGriff,"$59,715"
2021,Jarron Cumberland,"$59,715"
2021,Ade Murkey,"$59,715"
2021,Jordan Schakel,"$59,715"
2021,Jordan Goodwin,"$59,715"
2021,Craig Sword,"$59,715"
2021,Jaime Echenique,"$59,715"
2021,Luca Vildoza,"$48,051"
2021,Zavier Simpson,"$41,800"
2021,Mfiondu Kabengele,"$21,545"
2021,Melvin Frazier,"$14,928"
2022,Stephen Curry,"$49,497,298"
2022,John Wall,"$48,751,539"
2022,Russell Westbrook,"$48,478,072"
2022,LeBron James,"$45,795,529"
2022,Kevin Durant,"$45,429,841"
2022,Bradley Beal,"$44,564,287"
2022,Kawhi Leonard,"$43,754,169"
2022,Paul George,"$43,754,169"
2022,Giannis Antetokounmpo,"$43,754,169"
2022,Damian Lillard,"$43,754,169"
2022,Klay Thompson,"$41,805,568"
2022,Kyrie Irving,"$40,072,573"
2022,Rudy Gobert,"$39,305,820"
2022,Khris Middleton,"$39,112,096"
2022,Anthony Davis,"$39,108,435"
2022,Jimmy Butler,"$38,771,293"
2022,Tobias Harris,"$38,750,442"
2022,Kemba Walker,"$38,388,207"
2022,Trae Young,"$38,197,960"
2022,Zach LaVine,"$38,197,960"
2022,Luka Doncic,"$38,197,960"
2022,Ben Simmons,"$36,501,206"
2022,Pascal Siakam,"$36,501,206"
2022,Myles Turner,"$36,138,577"
2022,Jrue Holiday,"$35,338,527"
2022,Karl-Anthony Towns,"$34,837,973"
2022,Devin Booker,"$34,837,973"
2022,Kristaps Porzingis,"$34,837,973"
2022,Andrew Wiggins,"$34,614,911"
2022,Joel Embiid,"$34,614,911"
2022,CJ McCollum,"$34,323,058"
2022,Nikola Jokic,"$34,029,050"
2022,James Harden,"$33,979,828"
2022,Jamal Murray,"$32,590,362"
2022,Brandon Ingram,"$32,590,362"
2022,D'Angelo Russell,"$32,309,411"
2022,Donovan Mitchell,"$31,831,634"
2022,Michael Porter,"$31,831,634"
2022,Shai Gilgeous-Alexander,"$31,831,634"
2022,Deandre Ayton,"$31,831,634"
2022,Kevin Love,"$31,464,258"
2022,Jayson Tatum,"$31,252,978"
2022,Bam Adebayo,"$31,252,978"
2022,De'Aaron Fox,"$31,252,978"
2022,Gordon Hayward,"$30,967,980"
2022,Jaylen Brown,"$30,660,910"
2022,Jaren Jackson Jr,"$29,806,081"
2022,Chris Paul,"$29,243,246"
2022,Kyle Lowry,"$29,174,601"
2022,Jalen Brunson,"$28,556,783"
2022,DeMar DeRozan,"$28,110,585"
2022,Al Horford,"$27,286,832"
2022,Draymond Green,"$26,572,707"
2022,Julius Randle,"$24,465,476"
2022,John Collins,"$24,197,756"
2022,Mike Conley,"$23,353,409"
2022,Malcolm Brogdon,"$23,271,034"
2022,Anfernee Simons,"$22,984,191"
2022,Nikola Vucevic,"$22,653,219"
2022,Terry Rozier,"$22,124,282"
2022,Fred VanVleet,"$21,880,950"
2022,Buddy Hield,"$21,806,555"
2022,Domantas Sabonis,"$21,726,496"
2022,Jerami Grant,"$21,577,191"
2022,Aaron Gordon,"$21,305,258"
2022,Mikal Bridges,"$20,696,804"
2022,Jarrett Allen,"$20,593,835"
2022,Nicolas Batum,"$20,285,256"
2022,Tim Hardaway Jr,"$20,184,299"
2022,Eric Gordon,"$20,149,379"
2022,Bojan Bogdanovic,"$20,130,474"
2022,Lonzo Ball,"$20,114,909"
2022,Spencer Dinwiddie,"$20,078,989"
2022,Danilo Gallinari,"$20,057,366"
2022,Caris LeVert,"$19,354,391"
2022,Joe Harris,"$19,196,396"
2022,Harrison Barnes,"$18,897,184"
2022,Clint Capela,"$18,747,491"
2022,Bogdan Bogdanovic,"$18,534,451"
2022,Evan Fournier,"$18,534,451"
2022,Steven Adams,"$18,459,108"
2022,Jonathan Isaac,"$17,916,636"
2022,OG Anunoby,"$17,872,507"
2022,Gary Trent Jr,"$17,793,073"
2022,Marcus Smart,"$17,718,052"
2022,Derrick White,"$17,651,858"
2022,Dejounte Murray,"$17,577,991"
2022,Mitchell Robinson,"$17,551,563"
2022,Duncan Robinson,"$17,403,850"
2022,Norman Powell,"$17,256,214"
2022,Collin Sexton,"$17,195,852"
2022,Markelle Fultz,"$16,989,914"
2022,Lauri Markkanen,"$16,964,639"
2022,Marcus Morris,"$16,858,209"
2022,Davis Bertans,"$16,475,068"
2022,Jusuf Nurkic,"$16,088,934"
2022,Malik Beasley,"$16,019,980"
2022,Luguentz Dort,"$15,731,402"
2022,Will Barton,"$15,506,861"
2022,Tyus Jones,"$15,445,376"
2022,Jonas Valanciunas,"$15,136,469"
2022,Derrick Rose,"$14,951,876"
2022,Kevin Huerter,"$14,939,724"
2022,Christian Wood,"$14,742,569"
2022,Wendell Carter,"$14,570,138"
2022,Kentavious Caldwell-Pope,"$14,420,527"
2022,Brook Lopez,"$14,319,898"
2022,Patrick Beverley,"$14,211,408"
2022,Doug McDermott,"$14,158,261"
2022,Luke Kennard,"$14,153,581"
2022,Zion Williamson,"$13,936,689"
2022,Jordan Clarkson,"$13,736,088"
2022,Gary Harris,"$13,385,993"
2022,Kyle Kuzma,"$13,385,993"
2022,Josh Hart,"$13,344,805"
2022,Dorian Finney-Smith,"$13,324,055"
2022,Kelly Olynyk,"$13,185,077"
2022,Chris Boucher,"$13,066,788"
2022,Kelly Oubre,"$12,974,116"
2022,Marvin Bagley,"$12,871,147"
